track_uri|track_name|artist_uri|artist_name|album_uri|album_name|popularity|danceability|energy|speechiness|instrumentalness|tempo|acousticness|duration_ms|key|liveness|loudness|mode|time_signature|valence
6ztvsy3C6hPjVg9j4x1XKJ|Tip Toe (feat. A Boogie Wit da Hoodie)|757aE44tKEUQEqRuT6GnEB|Roddy Ricch|52u4anZbHd6UInnmHRFzba|Please Excuse Me for Being Antisocial|64|0.757|0.673|0.141|0.0|92.958|0.095|185806|1|0.338|-8.513|1|3|0.574
1IIKrJVP1C9N7iPtG6eOsK|Go Crazy|7bXgB6jMjp9ATFy66eO08Z|Chris Brown|7fZKtzZAsfH0kzeTivu5TG|Slime & B|81|0.755|0.578|0.145|0.0|94.148|0.316|176960|0|0.25|-8.932|0|4|0.581
0KBwGCY9RYD9t2zjeW4h48|Djomb - Bien ou quoi|6Mm2g25BTeJ6BICPFWGkPg|Bosh|70FpaoDALiemmQYyx3X1z7|Synkinisi|64|0.945|0.676|0.207|0.00036|123.109|0.172|141893|1|0.322|-6.6|1|4|0.631
1OfLNb6dQ9dra1B58iT9Ex|3am|26VFTg2z8YR0cCuwLzESi2|Halsey|68enXe5XcJdciSDAZr0Alr|Manic|61|0.385|0.871|0.0795|0.0|189.76|0.00906|234858|0|0.579|-4.604|0|4|0.538
5uYqmEN6TAAE8ss8YmprNV|Teen X (feat. Future)|699OTQXzgjhIYAHMy9RyPD|Playboi Carti|2QRedhP5RmKJiJ1i8VgDGR|Whole Lotta Red|64|0.437|0.671|0.122|9.87e-06|197.192|0.00124|205996|1|0.136|-4.985|1|3|0.0936
63THFs9ovzO3WQsz4lzh0H|DODI|5j21TGkrNEAJe3gG9VlS34|Shindy|5mlSO1oQv09bra1z3xXpwE|DODI|50|0.823|0.56|0.0629|2.86e-05|146.958|0.0101|183046|10|0.126|-7.057|0|4|0.371
24IgCW19L8lXKyFZwzFtD3|MAMACITA|1yxSLGMDHlW21z4YXirZDS|Black Eyed Peas|2eORe6u9TPXYisYshyXVeH|Translation|55|0.88|0.626|0.0473|0.000755|105.01|0.19|251429|2|0.094|-7.062|1|4|0.441
0tXPhc8LvM4dPvoRwI66XQ|I'll Be Home for Christmas|1GxkXlMwML1oSg5eLPiAz3|Michael Bublé|3CKVXhODttZebJAzjUs2un|Christmas|44|0.282|0.101|0.0315|5.05e-05|83.13|0.934|264827|7|0.159|-14.657|1|4|0.141
3qzp4hb3YaRIkezSceqpRR|Guiding Light|3gd8FJtBJtkRxdfbTu19U2|Mumford & Sons|1RQlNnuHCpS2IsVDnm9xwh|Guiding Light|0|0.55|0.686|0.0423|1.22e-05|100.05|0.0562|217633|7|0.0684|-8.653|1|4|0.3
7bcy34fBT2ap1L4bfPsl9q|I Didn't Change My Number|6qqNVTkY8uBg9cP3Jd7DAH|Billie Eilish|0JGOiO34nwfUdDrD612dOp|Happier Than Ever|79|0.849|0.48|0.226|0.269|142.021|0.612|158463|9|0.295|-5.835|1|4|0.677
6O10oTtZIZ4DkkUqyfCbrR|Higher (feat. Nipsey Hussle & John Legend)|0QHgL1lAIqAw0HtD7YldmP|DJ Khaled|1YgX8BWKleDlDeCOFklRfz|Father Of Asahd|55|0.351|0.956|0.245|0.0|83.655|0.0949|176875|7|0.226|-1.996|1|4|0.446
0tjZv2hChdHZCW1zFXpy1J|HOY COBRÉ|4q3ewBCX7sLwd24euuV69X|Bad Bunny|2d9BCZeAAhiZWPpbX9aPCW|EL ÚLTIMO TOUR DEL MUNDO|76|0.86|0.725|0.249|9.1e-05|145.001|0.0464|162151|11|0.0994|-6.7|1|4|0.375
5J5CpT6bgE6KYKk23jgp9W|Patience (feat. YUNGBLUD & Polo G)|1nzgtKYFckznkcVMR3Gg4z|KSI|5Pw9JWUXrroWXylJklvlVc|Patience (feat. YUNGBLUD & Polo G)|65|0.616|0.741|0.0426|0.0|122.012|0.00251|181720|7|0.307|-4.272|0|4|0.431
4R8BJggjosTswLxtkw8V7P|No Me Conoce - Remix|0EFisYRi20PTADoJrifHrz|Jhay Cortez|1V9QpD8kjA2iHCElhFGvlo|Famouz|83|0.806|0.786|0.0741|0.0|91.973|0.145|309120|10|0.0935|-3.831|0|4|0.58
0q85C1JiECyYIQthz1posA|obvious|66CXWjxzNUsdJxJ2JdwvnR|Ariana Grande|3euz4vS7ezKGnNSwgyvKcd|Positions|65|0.624|0.672|0.106|0.0|159.852|0.0967|146959|0|0.155|-5.334|1|4|0.26
6bvfJf4KjonPMuPfGfy3S2|La Jeepeta - Remix|5hdhHgpxyniooUiQVaPxQ0|Nio Garcia|1BBjdKgGAqwdEvcvqBOGfT|Now Or Never|69|0.814|0.714|0.207|4.89e-06|176.013|0.297|345241|4|0.091|-4.65|0|4|0.789
2ekn2ttSfGqwhhate0LSR0|New Rules|6M2wZ9GZgrQXHCFfjv46we|Dua Lipa|01sfgrNbnnPUEyz6GZYlt9|Dua Lipa (Deluxe)|83|0.762|0.7|0.0694|1.56e-05|116.073|0.00261|209320|9|0.153|-6.021|0|4|0.608
7e4KQkp5ZR1gXCAalRjX6B|Nights Like This (feat. Ty Dolla $ign)|0cGUm45nv7Z6M6qdXYQGTX|Kehlani|26g9o6rTzxnnrD2VNefpye|Nights Like This (feat. Ty Dolla $ign)|0|0.61|0.725|0.15|0.0|146.163|0.367|201788|8|0.154|-5.131|1|4|0.291
7HsjuVBM93Z2RoxjpWLgTT|Richer (feat. Polo G)|45TgXXqMDdF8BkjA83OM7z|Rod Wave|3NNLR5rt9WpUqbRJqpV5zH|SoulFly|4|0.726|0.411|0.0671|0.0|137.905|0.438|190459|1|0.087|-12.929|1|3|0.734
4at9j7aC7FvDlsllpOvsAC|What U Sayin' (feat. Smokepurpp)|3wyVrVrFCkukjdVIdirGVY|Lil Pump|2VVvm4zJlUQm9XmBCvGN6z|Lil Pump|46|0.949|0.524|0.0504|2.22e-05|122.959|0.238|140488|7|0.108|-7.283|1|4|0.685
6kp0inxIexxSiDJfWqq0ZL|TATI|7gZfnEnfiaHzxARJ2LeXrf|6ix9ine|3VAUdOuQJyEJE8OhdPzhRB|TATI|1|0.779|0.767|0.258|0.0|91.981|0.00214|154565|11|0.102|-5.462|0|4|0.523
5FYvEl2ThSP9THRBuB1qRB|Higher (feat. Nipsey Hussle & John Legend)|0QHgL1lAIqAw0HtD7YldmP|DJ Khaled|4vuV7xWL4TDaaO412nbhuK|Father Of Asahd|0|0.351|0.956|0.245|0.0|83.655|0.0949|176875|7|0.226|-1.996|1|4|0.446
6SRsiMl7w1USE4mFqrOhHC|brutal|1McMsnEElThX1knmY4oliG|Olivia Rodrigo|6s84u2TUpR3wdUv4NgKA2j|SOUR|85|0.672|0.526|0.0599|1.37e-06|123.999|0.0311|143747|4|0.28|-6.446|1|4|0.28
0JdkDCdrhMOaeXjIZdeBXN|Ela me Falou Que Quer Rave|0guw2RGoUqaWKpoCY5DzWY|MC Levin|7oquoqetiWHdL6JIp7LrEw|Ela me Falou Que Quer Rave|78|0.832|0.641|0.0897|0.0194|133.041|0.271|235207|4|0.487|-6.048|1|4|0.932
5GK1GYXH16RdfmltogHhAk|Heart Of Glass (Live from the iHeart Festival)|5YGY8feqx7naU7z4HrwZM6|Miley Cyrus|5BRhg6NSEZOj0BR6Iz56fR|Plastic Hearts|72|0.58|0.908|0.0341|4.84e-05|115.016|0.000335|213672|4|0.087|-5.303|1|4|0.427
66XXCMX3Na7KNfm5e0tOVZ|Last Memory|3EW0kQ1skZiK1NHg3Spt9J|Takeoff|4c46Ij9uzhaKRUKQacvpMm|Last Memory|50|0.853|0.696|0.246|0.0|118.001|0.179|171270|1|0.286|-6.179|0|4|0.184
6aH3QgooXRmx8k8jzrSm3V|A l'Ammoniaque|3NH8t45zOTqzlZgBvZRjvB|PNL|6Wwu7DPDkKrwDAttLNaQgr|A l'Ammoniaque|0|0.583|0.381|0.0429|0.000226|127.667|0.416|316378|9|0.0958|-10.033|0|4|0.153
1dg3qy5DjoJodawfOCgrTP|Run It Up (feat. Offset & Moneybagg Yo)|6jGMq4yGs7aQzuGsMgVgZR|Lil Tjay|3MEKpJ7wSSp6Z661ThjrUJ|Destined 2 Win|83|0.88|0.575|0.163|0.0|120.031|0.415|232048|6|0.109|-6.091|1|4|0.671
2yuyaYAELoMG4ApV5wJsWR|Curve (feat. The Weeknd)|13y7CgLHjMVRMDqxdx0Xdo|Gucci Mane|2aTOwGU66ocsf8IQpOI0XZ|Mr. Davis|63|0.76|0.476|0.241|0.0|147.01|0.294|161990|8|0.1|-8.103|1|4|0.354
463CkQjx2Zk1yXoBuierM9|Levitating (feat. DaBaby)|6M2wZ9GZgrQXHCFfjv46we|Dua Lipa|04m06KhJUuwe1Q487puIud|Levitating (feat. DaBaby)|83|0.702|0.825|0.0601|0.0|102.977|0.00883|203064|6|0.0674|-3.787|0|4|0.915
2sp32rIevQhpbo0Z4aQzoe|My Universe - Instrumental|4gzpq5DPGxSnKTe4SA8HAU|Coldplay|39McjovZ3M6n5SFtNmWTdp|My Universe|54|0.617|0.594|0.0366|0.911|105.013|0.0019|228000|1|0.144|-7.928|0|4|0.177
3Ddny34bFoYBb8dIGq5lwp|Zoo York (feat. Fivio Foreign & Pop Smoke)|6jGMq4yGs7aQzuGsMgVgZR|Lil Tjay|26d9EFfi2YSvhQv7KKcrNw|State of Emergency|71|0.565|0.569|0.379|8.81e-06|92.466|0.0352|214825|6|0.106|-6.084|0|5|0.303
7nXk8UzwYn0bKNH8NVz6xO|Yesterday|53XhwfbYqKCa1cC15pYq2q|Imagine Dragons|5GlPAy2PRJW06GVFhKwGTl|Evolve|0|0.565|0.642|0.0473|0.0|156.027|0.237|205114|4|0.418|-6.162|1|3|0.566
74n5d5M21JnC4WJ6gdkggK|Propaganda - Ao Vivo|1elUiq4X7pxej6FRlrEzjM|Jorge & Mateus|7uhBra7AiFJm6Nd6YGpqGp|Terra Sem Cep (ao Vivo)|66|0.614|0.782|0.0605|0.0|167.95|0.381|141935|2|0.399|-4.603|1|4|0.77
2WUVQQAsWvScEdBVilRYaR|The Lighthouse Keeper|2wY79sveU1sp5g7SokKOiI|Sam Smith|30Nf68hbXjDvoacY0K5fFB|The Lighthouse Keeper|53|0.394|0.17|0.0451|0.0|130.721|0.889|247493|0|0.105|-10.368|1|3|0.315
5ZpjODX6OH1xZs3AOewTO6|Filthy|31TPClRtHm23RisEBtV3X7|Justin Timberlake|01l3jTY261V3CESZR4dABz|Man of the Woods|57|0.745|0.579|0.138|0.0118|97.002|0.0354|293947|1|0.246|-5.771|1|4|0.645
7JhTr0G0gr3ESY3B9uqPi4|Dig Down|12Chz98pHFMPJEknJQMWvI|Muse|2mugumSqUWxhW2InJ9dPTv|Dig Down|0|0.325|0.418|0.0582|0.000335|190.738|0.08|228141|0|0.158|-6.052|1|3|0.197
42m3eP1JJhtzffal9B136J|7am On Bridle Path|3TVXtAsR1Inumwj472S9r4|Drake|3SpBlxme9WbeQdI9kx7KAV|Certified Lover Boy|71|0.724|0.531|0.298|0.0|89.901|0.225|239635|5|0.11|-4.108|0|4|0.141
0ri0Han4IRJhzvERHOZTMr|At My Worst|1W7FNibLa0O0b572tB2w7t|Pink Sweat$|3Qj2vsFzmaB8jcH6Q60WIG|The Prelude|79|0.813|0.415|0.0349|0.0|91.921|0.777|170345|0|0.131|-5.926|1|4|0.667
0l4CWlipuaIS4vzsNNWC4V|SPLIT DECISION|2HPaUgqeutzr3jx5a9WyDV|PARTYNEXTDOOR|2T8UlI17u5hwTqu6zkpkW7|PARTYMOBILE|56|0.38|0.274|0.169|0.000685|178.027|0.854|186340|1|0.105|-13.106|0|4|0.27
2CqMWqcHywYRvwzdw2Wh4P|Wannabe|4xRYI6VqpkE3UwrDrAZL8L|Logic|6GeHCNwwqMMUrpxuGTRYcf|Confessions of a Dangerous Mind|0|0.917|0.828|0.0946|0.0|134.012|0.0959|78800|2|0.0789|-7.551|1|4|0.706
2tjbSkPKKH1GFUhSr96tq0|Oh My Gawd (feat. Nicki Minaj & K4MO)|4TAoP0f9OuWZUesao43xUW|Mr Eazi|5WsSKDNy9pItHmnzbOlIPC|Oh My Gawd (feat. Nicki Minaj & K4MO)|37|0.817|0.866|0.216|0.0|94.007|0.151|180000|7|0.0946|-3.86|0|4|0.83
1jOBlsvKhdqjZAlUAia4Qz|Lie Lie Lie|4VdV2qRAYBLINR6uU72V1J|Joshua Bassett|4lWcXvzLSYlHcBFtMVZ5RA|Lie Lie Lie|67|0.617|0.835|0.0923|0.0|101.005|0.00503|176692|7|0.0793|-3.573|1|4|0.835
35mvY5S1H3J2QZyna3TFe0|positions|66CXWjxzNUsdJxJ2JdwvnR|Ariana Grande|3euz4vS7ezKGnNSwgyvKcd|Positions|88|0.737|0.802|0.0878|0.0|144.015|0.468|172325|0|0.0931|-4.771|1|4|0.682
059bcIhyc2SBwm6sw2AZzd|Te Vi|4bw2Am3p9ji3mYsXNXtQcd|Piso 21|02XOoh8XrlCc466QkkjGk5|Te Vi|79|0.877|0.777|0.117|3.46e-05|102.02|0.0446|231848|1|0.0863|-4.246|1|4|0.706
0xl1w2q4VLojeXp4JfazPL|Sacrifices|3TVXtAsR1Inumwj472S9r4|Drake|1lXY618HWkwYKJWBRYR4MK|More Life|64|0.903|0.439|0.397|0.0|139.112|0.0407|307593|8|0.138|-11.813|1|4|0.532
6zeeWid2sgw4lap2jV61PZ|Better|6LuN9FCkKOj5PcnpouEgny|Khalid|2Qxc2NJ7yPKVFRWi3llRr2|Suncity|80|0.596|0.552|0.097|0.334|97.949|0.0765|229320|0|0.104|-10.278|0|4|0.112
4hDoWaIklSVAKLocU3IDBr|I'm Gonna Be|246dkjvS1zLTtiykXe5h60|Post Malone|3KziODx7ieQTgYCVrS6nBv|Hollywood's Bleeding|0|0.746|0.559|0.0316|0.0|117.943|0.703|200680|5|0.148|-4.008|1|4|0.368
6bpq1jGkVz66Q3LYeoXdjZ|SCOOP (feat. Doja Cat)|7jVv8c5Fj3E9VhNjxT4snq|Lil Nas X|6pOiDiuDQqrmo5DbG0ZubR|MONTERO|78|0.841|0.527|0.149|1.54e-06|163.975|0.0427|174164|6|0.12|-8.116|1|4|0.582
75clRtmtXSkZsPm6SjjQ5j|Santa Claus Is Comin' to Town|1Mxqyy3pSjf8kZZL4QVxS0|Frank Sinatra|2QRrrjJcbfHSx79HbXLpdl|Christmas Songs By Sinatra|0|0.636|0.178|0.0656|0.0|139.997|0.663|154827|7|0.0964|-12.179|0|4|0.643
4GBkffrtA51p17JH35irGA|‘tis the damn season|06HL4z0CvFAxyc27GXpf02|Taylor Swift|5jmVg7rwRcgd6ARPAeYNSm|evermore|57|0.575|0.435|0.0311|5.38e-05|145.91|0.737|229840|5|0.105|-8.193|1|4|0.351
1qDrWA6lyx8cLECdZE7TV7|Somebody That I Used To Know|2AsusXITU8P25dlRNhcAbG|Gotye|4G2rJNhsKOE6iHgtUqZ0Ye|Making Mirrors|82|0.865|0.521|0.0371|0.000115|129.059|0.548|244885|0|0.0989|-6.932|1|4|0.748
3R8CyhJfVjvgIROd5RSGhQ|I Can See|4LLpKhyESsyAXpc4laK94U|Mac Miller|5sY6UIQ32GqwMLAfSNEaXb|Circles|65|0.699|0.503|0.0882|0.0126|114.86|0.391|220853|5|0.0996|-9.922|0|4|0.0546
3pjUyVbFmM96tYhSaKJwTt|Change|6l3HvQ5sa6mXTsMTB19rO5|J. Cole|3CCnGldVQ90c26aFATC1PW|4 Your Eyez Only|70|0.74|0.523|0.233|0.00142|97.063|0.666|331480|11|0.0968|-10.753|0|4|0.235
1nal3Tf1OCV53KigMZXsZ7|None Of Your Concern|5ZS223C6JyBfXasXxrRqOk|Jhené Aiko|2pq9ByHGHMflMY3qy20BMW|None Of Your Concern|56|0.422|0.546|0.249|0.0|74.741|0.844|262213|9|0.108|-8.155|0|4|0.385
2sCkQ5AoGNKy0urYd2E3BT|RICCHI E MORTI|3hBQ4zniNdQf1cqqo6hzuW|Salmo|5F6r4JU7TdqI8YOWzj6Fyn|Playlist|50|0.863|0.901|0.303|0.0|125.009|0.152|138240|5|0.526|-5.244|0|4|0.584
20SBt8RWsCwOqdBbzova1C|Spoiled (feat. Pharrell)|0eDvMgVFoNV3TpwtrVCoTj|Pop Smoke|2MlT9dGKoGH2hsfcz7UUXL|Faith|58|0.828|0.552|0.158|2.84e-06|95.011|0.304|104842|8|0.0845|-5.411|0|4|0.538
3FHXUqaUer9o231Je1zxIN|I Don't Want Your Money (feat. H.E.R.)|6eUKZXaKkcviH0Ku9w2n3V|Ed Sheeran|3oIFxDIo2fwuk4lwCmFZCx|No.6 Collaborations Project|58|0.468|0.63|0.0843|0.0|91.419|0.31|204507|8|0.137|-6.536|0|4|0.762
4LKSaRoKNnlpKXTT663BrT|Santeria|0ONHkAv9pCAFxb0zJwDNTy|Pusha T|07bIdDDe3I3hhWpxU6tuBp|DAYTONA|58|0.621|0.678|0.197|0.0|88.677|0.142|176027|8|0.098|-4.104|1|4|0.0883
39pS70eeDvyCAF3t8NAlVV|Good Drank|17lzZA2AlOHwCwFALHttmp|2 Chainz|5vvvo79z68vWj9yimoygfS|Pretty Girls Like Trap Music|63|0.836|0.776|0.239|0.0|130.033|0.274|222707|4|0.113|-0.804|0|4|0.37
6Aw4ogv0H5cbKfHDqIyruw|Anti-Romantic|0ghlgldX5Dd6720Q3qFyQB|TOMORROW X TOGETHER|6g3BW90upn0rxRuFcm0zpm|The Chaos Chapter: FREEZE|0|0.641|0.489|0.11|0.0|142.977|0.0509|215188|0|0.071|-8.668|0|4|0.206
2CPqh63wRVscbceKcPxwvv|The Ocean (feat. Shy Martin)|6lB8vOoI4DRrrVxXwuV19c|Mike Perry|4pgNeQfSctryAw4e0uESHe|The Ocean (feat. Shy Martin)|74|0.632|0.575|0.029|1.81e-06|90.037|0.0225|183414|5|0.104|-6.478|1|4|0.188
31CdkzHnMbvJuKZvtCQfR6|We Are Never Ever Getting Back Together (Taylor's Version)|06HL4z0CvFAxyc27GXpf02|Taylor Swift|6x9s2ObPdpATZgrwxsk9c0|Red (Taylor's Version)|68|0.567|0.686|0.175|1.86e-06|172.014|0.0317|193147|7|0.0732|-6.139|1|4|0.716
5BK0uqwY9DNfZ630STAEaq|gold rush|06HL4z0CvFAxyc27GXpf02|Taylor Swift|2Xoteh7uEpea4TohMxjtaq|evermore|72|0.512|0.462|0.0408|0.166|112.05|0.83|185320|9|0.121|-10.491|1|4|0.353
3KdoeNlEN0BoAKWzaRLNZa|Solar Power|163tK9Wjr9P9DmM0AVK7lm|Lorde|0pAF4Jr6MPQ2u0vqG2VOjd|Solar Power|10|0.735|0.47|0.1|0.000105|87.971|0.266|192621|4|0.32|-9.405|1|4|0.897
79Jhw5xn4gGn6PZak275gg|Traicionera|07YUOmWljBTXwIseAUd9TW|Sebastian Yatra|7aTqiX68z42xqpEsiWBz4O|Traicionera|66|0.776|0.684|0.0511|0.0|91.003|0.134|228467|11|0.254|-4.95|1|4|0.658
1YDebgap5OFwXEBG18NJvy|Red Light Green Light|4r63FhuTkUYltbVAg5TQnk|DaBaby|2u1Wc12FWm7X2ueUHCHxJC|Red Light Green Light|78|0.933|0.656|0.322|0.0|119.987|0.129|159083|2|0.161|-5.85|1|4|0.934
4T4CZ3Q4z3GG7lU720YYhM|Soltera|47MpMsUfWtgyIIBEFOr4FE|Lunay|1Q47Pgx4hcUCLJlWyEzMDt|Soltera|57|0.779|0.731|0.0399|0.0|91.991|0.445|213913|5|0.252|-4.324|1|4|0.847
4gzsuuZypVbxs0Af1LSZyB|Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)|0GM7qgcRCORpGnfcN2tCiB|Tainy|4589OIFRZp41qbsp7TWFCx|Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)|94|0.639|0.703|0.0794|1.78e-06|169.888|0.0889|207301|4|0.0865|-6.33|0|4|0.138
6vWEAOUSxohKxhp0K1BsxL|Mixed Personalities (feat. Kanye West)|1cNDP5yjU5vjeR8qMf4grg|YNW Melly|09b9NC1oQbYaHcacgXn66k|We All Shine|75|0.661|0.44|0.0803|0.0|149.937|0.457|230400|2|0.128|-9.104|1|4|0.352
4z2JaAVPemYJhFKm7e32RA|Skechers|3O5HD95HTEPgoPFOjAb7yV|DripReport|7MSa7LwJLInVk3khgQl8s7|Skechers|1|0.907|0.332|0.0836|0.0168|99.998|0.326|106031|1|0.109|-9.828|1|4|0.277
1KFN3kB4hc6r7ILpifFsqf|Veneno|7FNnA9vBm6EKceENgCGRMb|Anitta|5uDlGlnMIye9dIW7u9yU1S|Solo|65|0.792|0.768|0.107|3.39e-06|89.917|0.046|158005|4|0.067|-5.074|0|4|0.295
5ScbulRnixQ2XAdvrPMFjz|Get Along Better|3TVXtAsR1Inumwj472S9r4|Drake|3SpBlxme9WbeQdI9kx7KAV|Certified Lover Boy|71|0.32|0.466|0.0374|0.0|177.693|0.00645|229304|8|0.133|-6.77|1|3|0.338
4iiWcajF1fEUpwcUewc464|Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix|1RyvyyTE3xzB2ZywiAwp0i|Future|0YEH6ciBiMrVM4Rl1R10Wz|Life Is Good (feat. Drake, DaBaby & Lil Baby) [Remix]|62|0.81|0.566|0.433|0.0|142.069|0.107|315346|5|0.122|-8.33|1|4|0.582
6gzIcEUuswJQGfJNPYMjjv|Hard Work Pays Off|1RyvyyTE3xzB2ZywiAwp0i|Future|6P9PZjWXoCRF5b66BafPKY|Future & Juice WRLD Present... WRLD ON DRUGS|71|0.736|0.482|0.196|0.0|140.064|0.327|224507|4|0.229|-8.242|1|4|0.608
19a3JfW8BQwqHWUMbcqSx8|Famous|5K4W6rqBFWDnAN6FQUkS6x|Kanye West|7gsWAHLeT0w7es6FofOXk1|The Life Of Pablo|78|0.465|0.735|0.117|0.0|173.935|0.0711|196040|6|0.0975|-3.715|1|4|0.409
2ZE3DJuizYTad2S4CvRRhK|Easy Love|5JZ7CnR6gTvEMKX4g70Amv|Lauv|5i2C79LnS1EtBNFPKD6X5J|Easy Love|0|0.745|0.481|0.054|3.67e-06|137.001|0.302|224449|2|0.0808|-8.291|1|4|0.229
6QBZlIxCB2lAPU2bM1ut1p|Dynamite - Instrumental|3Nrfpe0tUJi4K4DXYWgMUX|BTS|3zWmE5c3alhuoPLphxjMVd|Dynamite|0|0.861|0.658|0.05|0.803|114.0|0.00903|198770|11|0.0443|-6.966|1|4|0.625
7jjnn6K7p5MgOFuqLypAcM|PILL BREAKER (feat. blackbear & Machine Gun Kelly)|6Xgp2XMz1fhVYe7i6yNAax|Trippie Redd|4Sj1MJMO2jaIZyr00ipCkl|Pegasus: Neon Shark vs Pegasus Presented By Travis Barker (Deluxe)|67|0.527|0.79|0.0788|0.0|153.034|0.016|177059|2|0.37|-6.268|1|3|0.236
4Hl9rOqYomojCmxYfr25im|White Dress|00FQb4jTyendYWaN8pK0wa|Lana Del Rey|6QeosPQpJckkW0Obir5RT8|Chemtrails Over The Country Club|66|0.493|0.263|0.0351|0.0|122.792|0.926|333710|0|0.0879|-12.805|1|4|0.158
4SJHHpKhcuXwDsCsPqshXj|El Efecto|1mcTU81TzQhprhouKaTkpq|Rauw Alejandro|6C8ObcezFoorqPgY2J320r|El Efecto|79|0.849|0.781|0.159|0.0|84.041|0.406|217143|0|0.0801|-4.635|0|4|0.893
4J4SkI6qmb5ngZVw9mf9op|Molly Hearts|6Xgp2XMz1fhVYe7i6yNAax|Trippie Redd|2CKiKnlmneU5Lr0aQLB83Q|Trip At Knight|4|0.586|0.742|0.0408|0.0|80.977|0.0637|162960|11|0.302|-3.829|1|4|0.658
7IxGslFZA5QhgXbUsDmcjf|Bad Girls, Good Vibes|5pVRwX5ZQR7hfJ18w8ZYkl|Ufo361|6qtBbuqBEKKCcrXck0YWHV|Bad Girls, Good Vibes|55|0.826|0.368|0.133|0.0248|127.977|0.516|107446|7|0.0914|-12.761|0|4|0.158
13EW51DKru044OJDJ9Bm8o|TRAGIC (feat. Youngboy Never Broke Again & Internet Money)|2tIP7SsRs7vjIcLrU85W8J|The Kid LAROI|3YjfdLdpQcVI72uKhooZst|F*CK LOVE (SAVAGE)|76|0.779|0.642|0.116|0.0|82.363|0.0383|153147|8|0.2|-6.321|0|4|0.388
3KJ3opyV29269SXkPrc19l|120|4q3ewBCX7sLwd24euuV69X|Bad Bunny|2d9BCZeAAhiZWPpbX9aPCW|EL ÚLTIMO TOUR DEL MUNDO|84|0.636|0.656|0.0676|7.97e-06|171.918|0.451|151506|2|0.287|-5.542|0|4|0.439
7ijJ5crvsnCvCLJbHpyq3j|Final Fantasy|3TVXtAsR1Inumwj472S9r4|Drake|2o9McLtDM7mbODV7yZF2mc|Scorpion|0|0.461|0.449|0.442|8.29e-06|86.505|0.428|219960|0|0.115|-10.998|1|4|0.104
2PsZsnqSMXt4oKi0xHVvgF|BOOM!|6icQOAFXDZKsumw3YXyusw|Lil Yachty|4nHOF3neSo6Y7OG5OAflkC|Lil Boat 2|54|0.844|0.699|0.335|0.0|132.955|0.191|229525|1|0.194|-5.794|1|4|0.753
7nc7mlSdWYeFom84zZ8Wr8|Tell Em|46HzS7yz0c9udVwtbHk1sx|Cochise|3OE8gkPLqI9zr3hlEz6ruQ|Tell Em|86|0.672|0.717|0.226|0.0|157.905|0.103|180380|5|0.398|-7.476|1|4|0.473
6875MeXyCW0wLyT72Eetmo|Starving|5p7f24Rk5HkUZsaS3BLG5F|Hailee Steinfeld|5m01tty1948HnkXUhG0urw|HAIZ|41|0.668|0.613|0.102|0.0|99.852|0.414|181933|4|0.102|-4.225|1|4|0.498
1WC5UN1U79gJlxGLYDGIO7|Green Light|163tK9Wjr9P9DmM0AVK7lm|Lorde|3Jvd3wjRENrLxPgUxQ5Exz|Green Light|0|0.61|0.712|0.0776|1.12e-05|128.921|0.0147|234662|9|0.0843|-7.808|1|4|0.283
1NbGcdgwRHZ5rbPIT9hdR3|Dance To This (feat. Ariana Grande)|3WGpXCj9YhhfX11TToZcXP|Troye Sivan|43UPJEBgAwfuGufr9RsCJV|Dance To This (feat. Ariana Grande)|0|0.736|0.756|0.047|0.00577|117.016|0.00632|231847|11|0.106|-7.099|1|4|0.712
1cSFlSBdpT4F5vb1frQ231|The Other Side Of The Door (Taylor’s Version)|06HL4z0CvFAxyc27GXpf02|Taylor Swift|4hDok0OAJd57SGIT8xuWJH|Fearless (Taylor's Version)|67|0.432|0.873|0.0577|0.0|163.936|0.0279|238444|4|0.167|-4.367|1|4|0.629
3yIZgYN7AKO3cDueyhpuCS|This Week|5f7VJjfbwm532GiveGC0ZK|Lil Baby|4iF44RCCybJtkBkMoqrLW2|Street Gossip|60|0.891|0.525|0.214|0.0|133.126|0.00214|196864|10|0.0887|-7.666|0|4|0.15
57vxBYXtHMk6H1aD29V7PU|Heartless|1Xyo4u8uXC1ZmMpatF05PJ|The Weeknd|7vRcickwa6GCfY1qKKe4lK|Heartless|1|0.531|0.75|0.111|7.6e-05|169.954|0.00632|200080|10|0.117|-5.831|0|4|0.198
4T6FWA703h6H7zk1FoSARw|New Light|0hEurMDQu99nJRq8pTxO14|John Mayer|2JmfwvRDitJlTUoLCkp61z|Sob Rock|79|0.826|0.694|0.0315|0.0285|123.932|0.316|217427|7|0.074|-7.862|1|4|0.852
15xWRPHQMeqgdkGzInx3PY|Falling Like The Stars|4IWBUUAFIplrNtaOHcJPRM|James Arthur|6Vd7ZTFfhrtPuiQIqEN8XU|Falling Like The Stars|74|0.296|0.351|0.0352|1.45e-06|177.06|0.823|212720|6|0.11|-9.538|1|3|0.19
